record_id,institution_name,institution_id,subject_name,subject_id,restriction_type,start_date,end_date,prohibited_transactions,start_year,duration_days
12069,OBČINA SVETI TOMAŽ,2242761000,"CENTER IDEJ, ZAVOD ZA PROMOCIJO IN POSPEŠEVANJE NOVIH IDEJ IN VIZIJ RAZVOJA LJUTOMER",3542173000,poslovnega subjekta,2010-12-15,,0,2010,
13741,OBČINA KIDRIČEVO,5883709000,OSNOVNA ŠOLA CIRKOVCE,5086973000,poslovnega subjekta,2010-12-15,,785,2010,
11209,OBČINA DOL PRI LJUBLJANI,5874173000,"KODENT - KOKALJ IN DRUŽBENIK izdelava in prodaja voščenih ter lesenih izdelkov in druge storitve, k.d.",2147823000,poslovnega subjekta,2010-12-21,,11,2010,
11979,OKROŽNO SODIŠČE V SLOVENJ GRADCU,5881536000,"EFIKOM, poslovne storitve, d.o.o.",3746631000,poslovnega subjekta,2011-01-01,,0,2011,
11956,OBČINA ŠMARJEŠKE TOPLICE,2241161000,,,poslovnega subjekta,2011-01-01,,0,2011,
12080,OBČINA CIRKULANE,2242770000,"PRAFIN, holding družba, d.o.o.",3638286000,poslovnega subjekta,2011-01-03,,0,2011,
12079,OBČINA CIRKULANE,2242770000,"RAČUNOVODSTVO TUŠEK, podjetje za računovodstvo, svetovanje in proizvodnjo, d.o.o.",3292975000,poslovnega subjekta,2011-01-03,,1,2011,
12081,OBČINA CIRKULANE,2242770000,"TERRACOLLES, modularna gradnja, proizvodnja, trgovina in storitve, d.o.o.",3646009000,poslovnega subjekta,2011-01-03,,0,2011,
12078,OBČINA CIRKULANE,2242770000,DNV podjetje za montažo strojnih instalacij d.o.o. - v stečaju,2259478000,poslovnega subjekta,2011-01-03,,0,2011,
12077,OBČINA CIRKULANE,2242770000,"GT GORSKO, družba za tesarstvo, storitve, trgovino in proizvodnjo, d.o.o.",2153335000,poslovnega subjekta,2011-01-03,,13,2011,
12076,OBČINA CIRKULANE,2242770000,"RM VUK montaža industrijske opreme, naprav in cevovodov, gradbeništvo, trgovina, storitve d.o.o. - v stečaju",1614991000,poslovnega subjekta,2011-01-03,,0,2011,
12139,OBČINA CIRKULANE,2242770000,TUŠEK ŠTEFAN S.P. - AVTOPREVOZNIK,5290044000,poslovnega subjekta,2011-01-03,,0,2011,
12141,OBČINA CIRKULANE,2242770000,"SUKARNO, družba za trgovino, gostinstvo in finančni inžiniring, d.o.o.",6003214000,poslovnega subjekta,2011-01-03,,0,2011,
12140,OBČINA CIRKULANE,2242770000,ŠTAJERSKA INFORMACIJSKA GOSPODARSKA ZBORNICA,6001823000,poslovnega subjekta,2011-01-03,,0,2011,
12143,OBČINA CIRKULANE,2242770000,"PAVO SKUPINA, gradnja, trgovina in druge storitve, d.o.o.",6094325000,poslovnega subjekta,2011-01-03,,0,2011,
12142,OBČINA CIRKULANE,2242770000,"Zavod za varilstvo RM VUK, Zavod za varjenje, izobraževanje in usposabljanje kadrov, Ptuj",6058949000,poslovnega subjekta,2011-01-03,,0,2011,
12144,OBČINA CIRKULANE,2242770000,"DITMONT NOVA, družba za montažo in storitve, d.o.o.",6095658000,poslovnega subjekta,2011-01-03,,0,2011,
12082,OBČINA CIRKULANE,2242770000,"RCP, razvojni center Ptuj, zavod za spodbujanje razvoja inovativnega gospodarstva in turizma",3752305000,poslovnega subjekta,2011-01-03,,0,2011,
12084,OBČINA CIRKULANE,2242770000,"NEGOLAB, družba za trgovino in storitve, d.o.o.",3806561000,poslovnega subjekta,2011-01-03,,0,2011,
12611,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"Odvetniška pisarna LMR, Leben, Miklič in ostali d.o.o.",2267292000,poslovnega subjekta,2011-01-05,,84,2011,
12555,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"DEŽELA IN MORJE, turizem, trgovina in storitve d.o.o.",1963210000,poslovnega subjekta,2011-01-13,,0,2011,
13326,DRŽAVNO ODVETNIŠTVO REPUBLIKE SLOVENIJE,5022797000,Geološki zavod Slovenije,5051410000,poslovnega subjekta,2011-01-15,,0,2011,
13188,OKROŽNO SODIŠČE V KRANJU,5022614000,"MELIOR, podjetje za svetovalno, propagandno in komercialno dejavnost, d.o.o., Kranj",5822505000,poslovnega subjekta,2011-01-18,,0,2011,
13151,OKROŽNO SODIŠČE V KRANJU,5022614000,DSPOT internetne rešitve d.o.o.,2258676000,poslovnega subjekta,2011-01-18,,0,2011,
11211,OBČINA DOL PRI LJUBLJANI,5874173000,"e-ideja, rešitve v elektroniki, Ana Herman s.p.",3892611000,poslovnega subjekta,2011-01-21,,0,2011,
15245,OBČINA ŠOŠTANJ,5884284000,"ČIŠČENJE KANALIZACIJE VOMA-KANALKO, UROŠ STROPNIK s.p.",3894134000,poslovnega subjekta,2011-01-24,,5,2011,
14832,OKROŽNO SODIŠČE V KRŠKEM,5877946000,"Projektni menedžment partner d.o.o., družba za poslovno svetovanje",3897273000,poslovnega subjekta,2011-01-31,,0,2011,
14575,OKROŽNO SODIŠČE V MARIBORU,5023025000,"TRASA projektiranje, inženiring in storitve, d.o.o.",5746752000,poslovnega subjekta,2011-02-05,,0,2011,
12272,OBČINA TRBOVLJE,5882940000,"2.home d.o.o., podjetje za gradbeništvo, inženiring, storitve in upravljanje z nepremičninami",3905896000,poslovnega subjekta,2011-02-06,,0,2011,
15378,OKRAJNO SODIŠČE V ŠMARJU PRI JELŠAH,5024161005,"SGS GRADBENA SKUPINA, podjetje za nizke in visoke gradnje d.o.o.",3915913000,poslovnega subjekta,2011-02-09,,0,2011,
12320,OBČINA TREBNJE,5882958000,DROT - ZA RAZVOJ,4029615000,poslovnega subjekta,2011-02-09,,123,2011,
12564,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"Studio DTS, podjetje za storitve, d.o.o.",3895165000,poslovnega subjekta,2011-02-09,,0,2011,
13724,OBČINA ORMOŽ,5883687000,"GALERIJA 92, arhitekturno projektiranje in svetovanje d.o.o.",2315939000,poslovnega subjekta,2011-02-14,,0,2011,
12164,OBČINA SREDIŠČE OB DRAVI,2242788000,"GALERIJA 92, arhitekturno projektiranje in svetovanje d.o.o.",2315939000,poslovnega subjekta,2011-02-14,,0,2011,
12160,OBČINA SREDIŠČE OB DRAVI,2242788000,"GALERIJA 92, arhitekturno projektiranje in svetovanje d.o.o.",2315939000,poslovnega subjekta,2011-02-14,,0,2011,
13751,OBČINA LJUBNO,5883733000,PODJETNIŠKO IN POSLOVNO SVETOVANJE BOŠTJAN KOSMAČ S.P.,3912248000,poslovnega subjekta,2011-02-16,,0,2011,
15923,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"Organizacija dogodkov in svetovanje, Martin Lunder s.p.",3914194000,poslovnega subjekta,2011-02-19,,0,2011,
14198,OBČINA PIRAN,5883873000,"HOT 3, finančne storitve d.o.o.",3298710000,poslovnega subjekta,2011-03-01,,0,2011,
11014,"REPUBLIKA SLOVENIJA, DELOVNO SODIŠČE V CELJU",5858135000,"PON, proizvodnja in trgovina, d.o.o. - v stečaju",1829025000,poslovnega subjekta,2011-03-01,,0,2011,
15126,OBČINA CERKNO,5880076000,KULTURNO UMETNIŠKO DRUŠTVO CERKNO,5258669000,poslovnega subjekta,2011-03-01,,9,2011,
14201,OBČINA PIRAN,5883873000,"PROJEKT PLAŽA, restavracije in gostilne, d.o.o.",6011322000,poslovnega subjekta,2011-03-01,,0,2011,
14200,OBČINA PIRAN,5883873000,"PIPERIS, gostinstvo in storitve, d.o.o.",3703177000,poslovnega subjekta,2011-03-01,,0,2011,
13505,OBČINA POSTOJNA,5883512000,"TE - CAD, inovativne tehnološke rešitve, d.o.o.",3930769000,poslovnega subjekta,2011-03-14,,0,2011,
13498,MESTNA OBČINA PTUJ,5883598000,NEUDAUER HELENA - ODVETNICA,2149460000,poslovnega subjekta,2011-04-01,,0,2011,
12647,OBČINA MIRNA,2399164000,FRIZERSKI STUDIO ELA MATEJA ANŽIČEK S.P. - V STEČAJU,3946037000,poslovnega subjekta,2011-04-01,,0,2011,
15884,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"CATING konstruiranje, svetovanje, inženiring d.o.o.",1934007000,poslovnega subjekta,2011-04-03,,0,2011,
14653,OBČINA ČRENŠOVCI,5874726000,"Mozeg, informacijske storitve, d.o.o.",3952509000,poslovnega subjekta,2011-04-08,,0,2011,
12614,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,Odvetniška pisarna Primož Verčič d.o.o.,3952614000,poslovnega subjekta,2011-04-08,,1,2011,
10685,OBČINA KRIŽEVCI,1332147000,Kmetijsko gospodarstvo STANISLAV KOLMANIČ,,kmetijskega gospodarstva,2011-04-11,,0,2011,
10684,OBČINA KRIŽEVCI,1332147000,"Marketing, posredništvo, trgovina in svetovanje Simona Onišak s.p.",6344682000,poslovnega subjekta,2011-04-11,,0,2011,
10683,OBČINA KRIŽEVCI,1332147000,"Trgovina in posredništvo, Boris Onišak, s.p.",6344321000,poslovnega subjekta,2011-04-11,,0,2011,
10682,OBČINA KRIŽEVCI,1332147000,"MARS KOZMETIKA, kozmetične storitve in prodaja d.o.o. - V STEČAJU",3894720000,poslovnega subjekta,2011-04-11,,0,2011,
10681,OBČINA KRIŽEVCI,1332147000,"POLIKLINIKA NOBILIS, zdravstvene storitve d.o.o.",2319683000,poslovnega subjekta,2011-04-11,,0,2011,
11829,OBČINA RENČE - VOGRSKO,2203553000,"GO PROM, inovativni marketing in svetovanje, Tomaž Gregorič s.p.",3953912000,poslovnega subjekta,2011-04-11,,0,2011,
10704,OBČINA KRIŽEVCI,1332147000,"Kulturno, turistično in izobraževalno društvo Kelih",1875337000,poslovnega subjekta,2011-04-11,,24,2011,
12878,OBČINA ŠKOCJAN,5883296000,"MK OPREMA, proizvodnja in storitve, d.o.o. - v stečaju",2054507000,poslovnega subjekta,2011-04-19,,0,2011,
12644,OBČINA MIRNA,2399164000,"M TOM, tovarna oblazinjenega pohištva d.o.o.",3906132000,poslovnega subjekta,2011-04-21,,1,2011,
12645,OBČINA MIRNA,2399164000,"Deoton osvežilci, proizvodnja in posredništvo d.o.o.",5537584000,poslovnega subjekta,2011-04-21,,0,2011,
12640,OBČINA MIRNA,2399164000,"MONT TIM SMOLE, montaža gradbenih elementov, d.o.o. - v stečaju",3788156000,poslovnega subjekta,2011-04-21,,0,2011,
14240,OBČINA PREDDVOR,5874599000,Kmetijsko gospodarstvo Frančiška rozman,,kmetijskega gospodarstva,2011-04-23,,0,2011,
14241,OBČINA PREDDVOR,5874599000,AVTOPREVOZNIŠTVO PAVLIČ ALEŠ S.P.,3225372000,poslovnega subjekta,2011-04-23,,0,2011,
14242,OBČINA PREDDVOR,5874599000,"AVTOPREVOZNIŠTVO MISA, IGOR PAVLIČ S.P.",3738906000,poslovnega subjekta,2011-04-23,,0,2011,
14245,OBČINA PREDDVOR,5874599000,"VENCELJ PREDDVOR, poslovne storitve d.o.o.",5340438000,poslovnega subjekta,2011-04-23,,0,2011,
14244,OBČINA PREDDVOR,5874599000,"TIM GRAD družba za inženiring, trgovino in promet z nepremičninami, d.o.o. - v stečaju",5355826000,poslovnega subjekta,2011-04-23,,0,2011,
14243,OBČINA PREDDVOR,5874599000,"HUDELJA, podjetje za gradbeno dejavnost, d.o.o., Preddvor",5766354000,poslovnega subjekta,2011-04-23,,1,2011,
12556,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,"ATLAS EXPRESS, turizem, trgovina, komercialne in finančne storitve, transport, servisne storitve, d.o.o. Portorož",5707293000,poslovnega subjekta,2011-05-13,,0,2011,
10606,UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,1190989000,"ALPDOM, inženiring, d.d. Radovljica - V STEČAJU",5072247000,poslovnega subjekta,2011-06-01,,0,2011,
15879,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"DENTEX, zobozdravstvene storitve, d.o.o.",2322439000,poslovnega subjekta,2011-06-02,,0,2011,
11873,OKROŽNO SODIŠČE NA PTUJU,5881528000,"ZLATI GRIČ proizvodnja, trgovina in storitve, d.o.o.",5102049000,poslovnega subjekta,2011-06-10,,0,2011,
14654,OBČINA ČRENŠOVCI,5874726000,"VEVEVE, informacijske storitve in grafično oblikovanje, Miha Horvat s.p.",3987604000,poslovnega subjekta,2011-06-10,,1,2011,
13083,OKROŽNO DRŽAVNO TOŽILSTVO V KOPRU,5022576000,"ARKUS, trgovina, gostinstvo, turizem, d.o.o. Sežana",5426146000,poslovnega subjekta,2011-06-13,,0,2011,
11759,INFORMACIJSKI POOBLAŠČENEC,1867571000,"Strenia IND, proizvodnja, popravila in vzdrževanje strojne opreme, d.o.o.",2353121000,poslovnega subjekta,2011-06-16,,0,2011,
11760,INFORMACIJSKI POOBLAŠČENEC,1867571000,"PANONSKA ENERGETIKA, upravljanje z energijo, d.o.o.",3566773000,poslovnega subjekta,2011-06-16,,0,2011,
11761,INFORMACIJSKI POOBLAŠČENEC,1867571000,"STH VENTURES, družba tveganega kapitala, d.o.o. - v likvidaciji",3800512000,poslovnega subjekta,2011-06-16,,0,2011,
11736,INFORMACIJSKI POOBLAŠČENEC,1867571000,,,poslovnega subjekta,2011-06-16,,0,2011,
11766,INFORMACIJSKI POOBLAŠČENEC,1867571000,"HTG Hoteli, turizem in gostinstvo, d.d.",5197856000,poslovnega subjekta,2011-06-16,,0,2011,
11740,INFORMACIJSKI POOBLAŠČENEC,1867571000,"BALKAN RE, družba za investicije, d.o.o.",2303108000,poslovnega subjekta,2011-06-16,,0,2011,
11741,INFORMACIJSKI POOBLAŠČENEC,1867571000,"HT TRIGLAV, Hoteli in storitve d.o.o.",2304457000,poslovnega subjekta,2011-06-16,,0,2011,
11765,INFORMACIJSKI POOBLAŠČENEC,1867571000,"S-Real, nepremičnine d.o.o. - v likvidaciji",5066948000,poslovnega subjekta,2011-06-16,,0,2011,
11738,INFORMACIJSKI POOBLAŠČENEC,1867571000,"S.T.HAMMER, družba za investicije, d.o.o.",1433342000,poslovnega subjekta,2011-06-16,,0,2011,
11763,INFORMACIJSKI POOBLAŠČENEC,1867571000,ŠPORTNO DRUŠTVO BOWLING KLUB FENIKS,4019962000,poslovnega subjekta,2011-06-16,,0,2011,
13082,OKROŽNO DRŽAVNO TOŽILSTVO V KOPRU,5022576000,"STUDIOCENTER, radijska in televizijska dejavnost, d.o.o.",5781868000,poslovnega subjekta,2011-06-21,,0,2011,
13131,OKROŽNO DRŽAVNO TOŽILSTVO V KOPRU,5022576000,"PERTICA, gradbeništvo, projektiranje, trgovina, d.o.o.",5829780000,poslovnega subjekta,2011-06-22,,0,2011,
13085,OKROŽNO DRŽAVNO TOŽILSTVO V KOPRU,5022576000,"2M INVEST, gradbeništvo, projektiranje, trgovina, d.o.o.",3857328000,poslovnega subjekta,2011-06-22,,0,2011,
15595,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,,,poslovnega subjekta,2011-06-22,,0,2011,
